index,airport,year,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay,index,Airport,Year,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,index,Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
623,PSP,2014,16231,16208,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81,611,PSP,2014,198,154,25,17,923,618,PSP,PALM SPRINGS INTL,Palm Springs Int'l Airport,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Federalized/Commercial,33.829667,-116.506694,Yes
622,PSP,2013,15346,15242,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66,610,PSP,2013,155,121,18,26,923,618,PSP,PALM SPRINGS INTL,Palm Springs Int'l Airport,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Federalized/Commercial,33.829667,-116.506694,Yes
621,PSP,2012,15601,15682,0.7692,0.7362,0.7587,14,12.51,3.14,15.98,3.23,0.84,3.2,12.85,609,PSP,2012,150,104,27,31,923,618,PSP,PALM SPRINGS INTL,Palm Springs Int'l Airport,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Federalized/Commercial,33.829667,-116.506694,Yes
620,PSP,2011,14458,14632,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57,608,PSP,2011,153,125,21,17,923,618,PSP,PALM SPRINGS INTL,Palm Springs Int'l Airport,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Federalized/Commercial,33.829667,-116.506694,Yes
619,PSP,2010,14769,14859,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86,607,PSP,2010,154,119,27,54,923,618,PSP,PALM SPRINGS INTL,Palm Springs Int'l Airport,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Federalized/Commercial,33.829667,-116.506694,Yes
618,PSP,2009,14802,14837,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95,606,PSP,2009,97,70,21,31,923,618,PSP,PALM SPRINGS INTL,Palm Springs Int'l Airport,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Federalized/Commercial,33.829667,-116.506694,Yes
617,PSP,2008,16005,16036,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87,605,PSP,2008,155,130,24,30,923,618,PSP,PALM SPRINGS INTL,Palm Springs Int'l Airport,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Federalized/Commercial,33.829667,-116.506694,Yes
616,PSP,2007,17764,17852,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1,3.52,15.67,604,PSP,2007,152,121,20,14,923,618,PSP,PALM SPRINGS INTL,Palm Springs Int'l Airport,Airport,AWP,RIVERSIDE,PALM SPRINGS,CA,Federalized/Commercial,33.829667,-116.506694,Yes
373,LAX,2014,303156,302628,0.7681,0.7048,0.7652,13.32,15.44,4.09,16.46,2.64,3.9,3.63,13.99,362,LAX,2014,2493,2726,601,298,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
372,LAX,2013,288214,288965,0.8001,0.7435,0.7844,11.69,15.21,3.98,14.58,2.33,3.53,3.17,12.66,361,LAX,2013,2441,2541,494,332,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
371,LAX,2012,284637,285252,0.8022,0.7334,0.7884,11.55,15.39,4.44,14.95,2.47,4,3.12,12.14,360,LAX,2012,2315,2493,479,241,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
370,LAX,2011,284127,284618,0.8082,0.7493,0.7809,11.02,14.86,3.96,14.02,2.77,3.31,3.63,12.32,359,LAX,2011,2617,2764,439,341,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
369,LAX,2010,269895,270550,0.8106,0.7674,0.7992,11.27,14.09,3.22,13.57,2.65,2.97,2.92,11.59,358,LAX,2010,2206,2292,420,240,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
368,LAX,2009,262782,262838,0.833,0.8032,0.8153,9.95,13.68,2.63,11.65,2.75,2.15,2.77,10.83,357,LAX,2009,1911,2000,363,209,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
367,LAX,2008,293640,294144,0.7942,0.7478,0.7675,12.15,14.82,3.37,14.62,3.07,2.69,3.93,13.51,356,LAX,2008,2838,3077,476,237,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
366,LAX,2007,316257,316715,0.777,0.6992,0.7501,12.42,15.71,4.81,16.24,3.19,3.58,4.05,14.09,355,LAX,2007,3259,3417,398,208,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
365,LAX,2006,306821,306201,0.7819,0.7213,0.7561,11.81,14.82,4.36,15,3.18,2.93,4.11,13.23,354,LAX,2006,3028,3248,379,260,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
364,LAX,2005,306439,306044,0.801,0.7546,0.7923,10.55,13.9,3.72,13.22,3.02,2.37,3.54,11.22,353,LAX,2005,2379,2592,363,171,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
363,LAX,2004,307973,307061,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47,352,LAX,2004,2508,2727,382,270,954,584,LAX,LOS ANGELES INTL,Los Angeles Int'l Airport,Airport,AWP,LOS ANGELES,LOS ANGELES,CA,Federalized/Commercial,33.942496,-118.408068,Yes
538,ONT,2014,32791,32476,0.7161,0.6824,0.7347,16.92,10.79,2.65,19.09,1.47,0.56,2.1,14.01,527,ONT,2014,290,266,31,21,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
537,ONT,2013,32031,31743,0.7475,0.7211,0.7709,15.26,10.14,2.33,17.08,1.15,0.56,1.61,11.97,526,ONT,2013,204,183,35,14,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
536,ONT,2012,33371,33168,0.7727,0.7491,0.8086,13.78,9.91,2.22,15.38,1.03,0.59,1.36,9.96,525,ONT,2012,190,186,27,24,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
535,ONT,2011,35796,35541,0.753,0.7306,0.792,14.62,9.73,2.14,16.13,1.11,0.52,1.56,10.51,524,ONT,2011,234,214,30,26,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
534,ONT,2010,37332,37205,0.7561,0.7421,0.7904,14.72,9.65,1.81,15.83,1.12,0.45,1.5,10.38,523,ONT,2010,227,200,31,18,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
533,ONT,2009,40278,39956,0.7698,0.7554,0.8086,13.86,9.88,1.92,14.94,1.19,0.45,1.33,9.61,522,ONT,2009,213,177,25,9,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
532,ONT,2008,51391,51123,0.7421,0.7122,0.787,15.22,10.91,2.8,17.07,1.13,0.74,2.11,11.28,521,ONT,2008,338,338,56,35,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
531,ONT,2007,59098,58758,0.7602,0.7229,0.7927,13.2,11.28,3.15,15.35,1.66,0.77,2.21,11.05,520,ONT,2007,471,441,63,68,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
530,ONT,2006,53893,54211,0.7384,0.6991,0.7822,13.85,10.96,3.06,16.15,1.85,0.88,2.81,11.08,519,ONT,2006,408,404,36,44,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
529,ONT,2005,54110,54080,0.7557,0.7241,0.777,12.5,10.23,2.92,14.66,2.04,1.04,2.77,11.11,518,ONT,2005,355,319,34,51,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
528,ONT,2004,54166,54076,0.7729,0.7488,0.8078,12.33,9.78,2.63,14.25,1.72,0.77,2.39,9.88,517,ONT,2004,379,338,54,52,983,615,ONT,ONTARIO INTL,Ontario Int'l Airport,Airport,AWP,SAN BERNARDINO,ONTARIO,CA,Federalized/Commercial,34.056,-117.601194,Yes
109,BUR,2014,30148,29885,0.7821,0.7613,0.7657,11.3,10.86,1.95,12.58,2.05,0.52,1.84,12.19,109,BUR,2014,427,403,36,39,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
108,BUR,2013,31469,31215,0.8072,0.7889,0.8009,10.2,10.77,1.87,11.44,1.73,0.51,1.62,10.14,108,BUR,2013,399,386,30,8,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
107,BUR,2012,32152,31902,0.8369,0.8173,0.8249,8.88,10.94,2.09,10.16,1.81,0.59,1.56,8.8,107,BUR,2012,488,456,33,40,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
106,BUR,2011,32875,32495,0.8194,0.7992,0.7949,9.6,10.95,2.07,10.81,2.07,0.59,2.06,10.38,106,BUR,2011,493,426,76,66,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
105,BUR,2010,34610,34039,0.8092,0.7926,0.8027,9.99,10.76,1.89,11.16,2.02,0.66,1.74,9.96,105,BUR,2010,465,444,124,46,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
104,BUR,2009,34863,34744,0.8419,0.8302,0.8305,8.3,10.9,1.72,9.19,2.4,0.57,1.73,8.61,104,BUR,2009,412,390,115,47,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
103,BUR,2008,40341,40135,0.7948,0.772,0.7942,10.78,11.6,2.24,12.24,2.29,0.71,2.16,10.9,103,BUR,2008,535,507,141,56,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
102,BUR,2007,43833,43406,0.7804,0.7448,0.7707,11.79,11.89,2.74,13.86,2.8,0.69,2.52,11.99,102,BUR,2007,517,477,288,34,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
101,BUR,2006,42697,42915,0.7762,0.7414,0.7631,11.4,11.56,2.74,13.5,2.57,0.58,2.63,11.79,101,BUR,2006,427,400,217,69,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
100,BUR,2005,40769,40424,0.7733,0.7435,0.747,11.33,10.93,2.73,13.47,2.66,0.89,2.89,12.56,100,BUR,2005,285,235,110,19,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
99,BUR,2004,38148,37293,0.7792,0.7637,0.7703,11.33,10.28,2.12,12.78,2.55,0.58,2.33,11.73,99,BUR,2004,263,260,98,23,1020,496,BUR,BOB HOPE,Bob Hope Airport,Airport,AWP,LOS ANGELES,BURBANK,CA,Federalized/Commercial,34.200667,-118.358667,Yes
556,OXR,2010,955,948,0.8628,0.8545,0.8492,6.21,8.69,0.86,6.52,1.42,0.55,2.31,7.65,545,OXR,2010,10,8,0,0,1021,617,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes
555,OXR,2009,1649,1504,0.8757,0.8739,0.8763,5.92,9.33,1.35,6.29,1.43,0.43,1.53,6.33,544,OXR,2009,27,24,0,0,1021,617,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes
554,OXR,2008,1841,1768,0.8838,0.8631,0.8479,5.44,10.52,2.33,6.54,1.76,0.57,2.01,8.16,543,OXR,2008,20,20,1,0,1021,617,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes
553,OXR,2007,2044,1928,0.8728,0.8488,0.8185,6.27,10.11,2.62,7.9,1.53,0.9,2.78,8.98,542,OXR,2007,21,17,1,0,1021,617,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes
552,OXR,2006,2194,2191,0.8323,0.8067,0.7408,7.73,9.67,3.29,9.41,1.66,0.83,2.97,12.67,541,OXR,2006,51,44,2,1,1021,617,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes
551,OXR,2005,2730,2817,0.8905,0.8696,0.8424,5.35,7.95,2.11,6.44,1.58,0.41,2.11,7.86,540,OXR,2005,33,22,0,0,1021,617,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes
550,OXR,2004,731,717,0.8837,0.87,0.8591,6.75,7.24,1.73,7.46,1.17,0.36,1.42,8.42,539,OXR,2004,43,37,0,0,1021,617,OXR,OXNARD,Oxnard Airport,Airport,AWP,VENTURA,OXNARD,CA,Public Use,34.200806,-119.207222,Yes
10,ABQ,2014,33292,33137,0.7451,0.7148,0.732,14.3,10.64,2.41,15.99,1.73,1.02,2.4,14.72,10,ABQ,2014,315,274,66,37,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
9,ABQ,2013,35277,34989,0.771,0.7402,0.7554,12.56,10.77,2.64,14.28,1.6,0.92,2.35,12.76,9,ABQ,2013,232,212,62,46,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
8,ABQ,2012,39105,39107,0.8219,0.794,0.8177,10.55,10.27,2.32,12.11,1.41,0.98,1.8,9.73,8,ABQ,2012,237,181,65,60,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
7,ABQ,2011,42283,42297,0.8072,0.7758,0.8022,10.81,10.5,2.51,12.57,1.58,0.84,1.87,10.63,7,ABQ,2011,345,294,77,61,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
6,ABQ,2010,42302,42169,0.8144,0.7907,0.8047,10.25,9.95,2.05,11.58,1.66,0.95,1.9,10.23,6,ABQ,2010,222,177,71,50,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
5,ABQ,2009,42550,42704,0.8341,0.8147,0.8224,9.24,9.88,1.89,10.45,1.74,0.92,1.98,9.27,5,ABQ,2009,192,162,74,26,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
4,ABQ,2008,49589,49512,0.8103,0.7844,0.7875,10.79,10.41,2.41,12.32,1.82,1.03,2.79,11.48,4,ABQ,2008,333,300,79,42,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
3,ABQ,2007,53255,53611,0.8005,0.7704,0.7647,11.29,10.34,2.4,12.95,2.19,1.29,3.06,12.71,3,ABQ,2007,366,304,107,45,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
2,ABQ,2006,49682,51199,0.7983,0.7756,0.7746,10.84,9.89,2.16,12.33,2.12,0.84,2.66,11.82,2,ABQ,2006,392,329,71,124,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
1,ABQ,2005,51829,51877,0.814,0.7922,0.8001,9.6,9.79,2.29,11.2,2.26,0.89,2.34,10.24,1,ABQ,2005,221,190,61,33,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
0,ABQ,2004,53971,53818,0.803,0.7809,0.7921,10.38,9.89,2.43,12.1,2.46,0.83,2.55,10.87,0,ABQ,2004,242,235,71,46,1223,2348,ABQ,ALBUQUERQUE INTL SUNPORT,Albuquerque Int'l Sunport,Airport,ASW,BERNALILLO,ALBUQUERQUE,NM,Federalized/Commercial,35.040194,-106.609194,Yes
439,MEM,2014,91359,90576,0.5771,0.5497,0.7724,19.86,13.38,1.36,21.1,2.45,0.28,3.12,12.29,428,MEM,2014,445,378,53,38,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
438,MEM,2013,100394,99057,0.6709,0.6287,0.8183,16.35,14.35,2.43,18.32,1.97,0.36,2.4,10.02,427,MEM,2013,661,628,74,49,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
437,MEM,2012,118834,117676,0.6529,0.6309,0.8603,15.89,14.63,1.73,16.97,1.87,0.36,1.78,7.84,426,MEM,2012,428,379,76,42,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
436,MEM,2011,139824,138518,0.6692,0.6419,0.8316,17.04,15.2,2.14,18.58,2.18,0.49,2.44,9.64,425,MEM,2011,1087,1085,111,102,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
435,MEM,2010,152842,151357,0.7585,0.6867,0.834,12.76,16.82,4.36,16.21,2.36,1.41,3.03,9.45,424,MEM,2010,1670,1789,197,156,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
434,MEM,2009,153914,153422,0.7825,0.7,0.8069,10.94,17.24,4.61,14.65,3.03,1.78,4.52,10.34,423,MEM,2009,918,1094,233,154,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
433,MEM,2008,166979,163455,0.7602,0.6777,0.7887,12.9,17.72,4.93,17.01,3.27,1.97,4.99,12.12,422,MEM,2008,1516,1732,226,271,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
432,MEM,2007,170568,166269,0.7396,0.6421,0.7554,12.74,18.08,5.39,17.15,3.32,1.82,5.65,13.43,421,MEM,2007,1583,1799,212,191,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
431,MEM,2006,172206,169053,0.7544,0.6609,0.7492,12.01,17.43,5.39,16.09,4.07,1.93,5.72,13,420,MEM,2006,878,863,95,55,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
430,MEM,2005,176691,173030,0.7511,0.677,0.7797,12.02,16.06,4.68,15.3,3.71,1.96,4.55,11.3,419,MEM,2005,868,859,109,72,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
429,MEM,2004,173254,169818,0.755,0.6877,0.7787,12.21,15.65,4.33,15.22,3.95,1.52,4.69,11.48,418,MEM,2004,749,700,87,101,1224,3057,MEM,MEMPHIS INTL,Memphis Int'l Airport,Airport,ASO,SHELBY,MEMPHIS,TN,Federalized/Commercial,35.042417,-89.976667,Yes
142,CLT,2014,257713,257585,0.7841,0.7102,0.8166,12.23,16.75,4.19,15.69,3.09,3.11,2.93,10.55,142,CLT,2014,1925,2145,163,214,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
141,CLT,2013,263287,262066,0.805,0.7169,0.8076,11.37,17.79,5.18,15.41,3.36,2.86,3.6,11.02,141,CLT,2013,1701,1968,260,159,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
140,CLT,2012,260789,260134,0.8348,0.7641,0.8453,9.39,16.9,4.44,12.73,2.58,2.99,2.68,8.71,140,CLT,2012,1097,1342,194,174,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
139,CLT,2011,254209,253986,0.7902,0.6927,0.7926,12.33,17.85,5.52,16.84,2.39,3.44,3.58,11.82,139,CLT,2011,2230,2505,242,290,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
138,CLT,2010,248474,248301,0.8324,0.739,0.8324,9.88,17.16,5.44,14.38,2.64,2.66,3.17,9.66,138,CLT,2010,1616,1790,217,175,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
137,CLT,2009,238676,238622,0.8175,0.68,0.8058,10.31,18.47,7.03,16.31,2.98,1.55,3.8,10.53,137,CLT,2009,1149,1331,254,165,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
136,CLT,2008,248162,248224,0.7861,0.6276,0.7835,12.19,18.92,7.78,19.12,3.86,1.93,4.15,11.93,136,CLT,2008,1986,2227,277,254,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
135,CLT,2007,241960,241616,0.7296,0.5971,0.7395,14.59,17.95,6.61,20.42,4.93,2.54,4.46,14.04,135,CLT,2007,2170,2406,288,131,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
134,CLT,2006,234974,234521,0.7799,0.6602,0.7785,12.07,17.3,6.28,17.31,5.89,2.15,4.06,12.22,134,CLT,2006,1569,1742,283,204,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
133,CLT,2005,241565,240918,0.7481,0.6569,0.7899,13.3,15.87,5.08,17.36,5.95,1.78,3.28,11.4,133,CLT,2005,1715,1881,196,165,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
132,CLT,2004,211833,210977,0.7748,0.7225,0.8178,11.85,15.08,3.6,14.4,5.66,0.7,2.82,9.67,132,CLT,2004,1519,1593,178,132,1278,2094,CLT,CHARLOTTE/DOUGLAS INTL,Charlotte/Douglas Int'l Airport,Airport,ASO,MECKLENBURG,CHARLOTTE,NC,Federalized/Commercial,35.213741,-80.949069,Yes
645,RDU,2014,67367,67330,0.7563,0.7179,0.752,15,13.67,2.83,17.11,2.47,0.9,2.8,14.55,633,RDU,2014,1156,1019,82,66,1448,2144,RDU,RALEIGH-DURHAM INTL,Raleigh/Durham Int'l Airport,Airport,ASO,WAKE,RALEIGH/DURHAM,NC,Federalized/Commercial,35.877639,-78.787472,Yes
